,location,total_sqft,bath,balcony,price,bhk
8156,Varthur,1200.0,2.0,1.0,98.0,3
8157,Varthur,1200.0,3.0,1.0,67.75,3
8159,Varthur,1111.0,2.0,2.0,41.88,2
8160,Varthur,1097.0,2.0,1.0,33.82,2
8161,Varthur,4500.0,5.0,2.0,300.0,4
8162,Varthur,1140.0,2.0,3.0,55.5,2
8163,Varthur,1012.0,2.0,1.0,59.0,2
8164,Varthur,1600.0,4.0,3.0,112.0,4
8165,Varthur,1140.0,2.0,2.0,39.9,2
8166,Varthur,1090.0,2.0,2.0,48.0,2
8167,Varthur,1450.0,3.0,2.0,71.0,3
8168,Varthur,1210.0,2.0,1.0,60.0,2
8169,Varthur,1070.0,2.0,2.0,46.0,2
8170,Varthur,1360.0,2.0,3.0,85.0,3
8171,Varthur,1083.0,2.0,2.0,28.0,2
8172,Varthur,965.0,2.0,1.0,34.0,2
8173,Varthur,1120.0,2.0,2.0,44.24,2
8174,Varthur,2145.0,3.0,2.0,165.0,3
8175,Varthur,1395.0,2.0,3.0,79.0,3
8176,Varthur,1085.0,2.0,1.0,45.0,2
8177,Varthur,1250.0,2.0,2.0,47.0,2
8178,Varthur,1200.0,3.0,1.0,68.38,3
8180,Varthur,1155.0,2.0,1.0,60.0,2
8181,Varthur,1035.0,2.0,1.0,60.0,2
8182,Varthur,1100.0,2.0,2.0,72.0,2
8183,Varthur,1091.0,2.0,1.0,33.82,2
8184,Varthur,1155.0,2.0,2.0,39.0,2
8185,Varthur,1180.0,2.0,2.0,55.0,2
8187,Varthur,1738.0,2.0,1.0,57.35,2
8188,Varthur,986.0,2.0,1.0,30.0,2
8189,Varthur,1045.0,2.0,1.0,40.65,2
8190,Varthur,1155.0,2.0,2.0,39.0,2
8191,Varthur,1615.0,3.0,2.0,69.43,3
8192,Varthur,1210.0,2.0,1.0,64.15,2
8194,Varthur,1402.0,2.0,2.0,95.0,2
8195,Varthur,1105.0,2.0,3.0,38.0,2
8196,Varthur,2145.0,3.0,2.0,170.0,3
8197,Varthur,1560.0,3.0,2.0,90.0,3
8198,Varthur,1760.0,2.0,1.0,85.0,2
8199,Varthur,1210.0,2.0,2.0,54.0,2
8200,Varthur,1112.0,2.0,2.0,40.0,2
8201,Varthur,986.0,2.0,1.0,31.0,2
8203,Varthur,1000.0,1.0,1.0,65.0,2
8204,Varthur,2160.0,3.0,2.0,170.0,3
8205,Varthur,1665.0,3.0,2.0,71.58,3
8206,Varthur Road,1083.0,2.0,2.0,61.75,2
8207,Varthur Road,2760.0,4.0,2.0,155.0,4
8208,Varthur Road,900.0,2.0,1.0,27.0,2
8209,Varthur Road,1655.0,3.0,2.0,115.0,3
8210,Varthur Road,805.5,2.0,0.0,19.33,2
8211,Varthur Road,1277.0,2.0,2.0,59.0,2
8212,Varthur Road,1247.0,2.0,2.0,58.0,3
8213,Varthur Road,1050.0,2.0,2.0,42.7,2
8214,Varthur Road,1255.0,2.0,2.0,52.76,2
8215,Varthur Road,1033.0,2.0,2.0,32.0,2
8216,Varthur Road,552.5,1.0,0.0,13.26,1
8217,Varthur Road,1140.0,2.0,2.0,49.11,2
8218,Varthur Road,850.0,2.0,1.0,25.4,2
8219,Vasanthapura,1400.0,3.0,2.0,60.0,3
8220,Vasanthapura,1022.0,2.0,2.0,40.0,2
8221,Vasanthapura,1135.0,2.0,1.0,39.73,2
8222,Vasanthapura,995.0,2.0,1.0,34.82,2
8223,Vasanthapura,995.0,2.0,1.0,34.82,2
8224,Vasanthapura,1050.0,2.0,2.0,47.0,2
8225,Vasanthapura,940.0,2.0,1.0,40.0,2
8226,Vasanthapura,1500.0,2.0,2.0,65.0,2
8227,Vasanthapura,1037.0,2.0,1.0,36.28,2
8228,Vasanthapura,978.0,2.0,1.0,34.22,2
8229,Vasanthapura,1037.0,2.0,1.0,36.28,2
8230,Vidyaranyapura,1440.0,2.0,0.0,95.0,2
8231,Vidyaranyapura,1062.0,2.0,3.0,38.0,2
8232,Vidyaranyapura,1200.0,2.0,2.0,55.0,2
8234,Vidyaranyapura,1060.0,2.0,2.0,55.0,2
8235,Vidyaranyapura,1100.0,2.0,1.0,54.0,2
8236,Vidyaranyapura,4700.0,10.0,3.0,130.0,9
8237,Vidyaranyapura,1440.0,2.0,0.0,70.0,3
8238,Vidyaranyapura,1100.0,2.0,1.0,54.0,2
8239,Vidyaranyapura,1000.0,2.0,1.0,35.0,2
8241,Vidyaranyapura,1120.0,2.0,1.0,70.0,2
8242,Vidyaranyapura,945.0,2.0,2.0,40.0,2
8243,Vidyaranyapura,1100.0,2.0,1.0,54.0,2
8244,Vidyaranyapura,1200.0,2.0,2.0,65.0,3
8245,Vidyaranyapura,1200.0,2.0,2.0,52.0,2
8246,Vidyaranyapura,1175.0,2.0,2.0,35.0,2
8247,Vidyaranyapura,1050.0,2.0,1.0,50.0,2
8248,Vidyaranyapura,1188.0,2.0,1.0,50.0,2
8249,Vidyaranyapura,1100.0,2.0,1.0,75.0,3
8250,Vidyaranyapura,1100.0,2.0,2.0,72.0,3
8251,Vidyaranyapura,2400.0,5.0,1.0,135.0,4
8252,Vidyaranyapura,1100.0,2.0,1.0,41.0,2
8253,Vidyaranyapura,1200.0,2.0,2.0,60.5,2
8254,Vidyaranyapura,1200.0,2.0,1.0,42.0,2
8255,Vijayanagar,1704.0,3.0,2.0,110.0,3
8256,Vijayanagar,1933.0,3.0,1.0,129.0,3
8258,Vijayanagar,1450.0,3.0,0.0,100.0,3
8259,Vijayanagar,1580.0,2.0,0.0,134.0,3
8260,Vijayanagar,1826.0,3.0,2.0,121.0,3
8261,Vijayanagar,1739.0,3.0,1.0,116.0,3
8262,Vijayanagar,1490.0,3.0,2.0,100.0,3
8263,Vijayanagar,1180.0,2.0,2.0,65.0,2
8264,Vijayanagar,606.0,1.0,0.0,34.78,1
8265,Vijayanagar,1352.0,2.0,2.0,68.0,2
8266,Vijayanagar,1527.0,3.0,2.0,115.0,3
8267,Vijayanagar,989.0,2.0,0.0,60.0,2
8268,Vijayanagar,1520.0,2.0,1.0,103.0,3
8269,Vijayanagar,1749.0,3.0,1.0,117.0,3
8270,Vijayanagar,1046.0,2.0,1.0,75.0,2
8271,Vijayanagar,606.0,1.0,1.0,40.0,1
8272,Vijayanagar,1200.0,2.0,2.0,62.0,2
8275,Vijayanagar,1760.0,3.0,2.0,140.0,3
8276,Vijayanagar,2047.0,3.0,2.0,136.0,3
8277,Vijayanagar,1200.0,2.0,1.0,75.0,3
8278,Vijayanagar,1178.0,2.0,3.0,82.0,2
8279,Vijayanagar,864.0,2.0,0.0,45.0,2
8280,Vijayanagar,920.0,2.0,2.0,60.0,2
8281,Vijayanagar,1019.0,2.0,1.0,58.0,2
8282,Vijayanagar,2400.0,6.0,3.0,125.0,5
8283,Vijayanagar,1180.0,2.0,1.0,86.0,2
8284,Vijayanagar,1046.0,2.0,0.0,49.06,2
8285,Vijayanagar,492.0,1.0,1.0,40.0,1
8287,Vishveshwarya Layout,4000.0,7.0,2.0,225.0,7
8288,Vishveshwarya Layout,750.0,1.0,1.0,30.0,1
8289,Vishveshwarya Layout,2000.0,4.0,1.0,75.0,4
8290,Vishveshwarya Layout,2100.0,6.0,0.0,92.0,6
8291,Vishveshwarya Layout,7000.0,4.0,2.0,210.0,4
8292,Vishveshwarya Layout,2000.0,3.0,0.0,90.0,4
8293,Vishveshwarya Layout,4000.0,6.0,0.0,230.0,6
8294,Vishwapriya Layout,820.0,2.0,1.0,30.0,2
8295,Vishwapriya Layout,1235.0,2.0,2.0,60.0,2
8296,Vishwapriya Layout,1250.0,3.0,2.0,38.0,3
8297,Vishwapriya Layout,770.0,2.0,2.0,30.0,2
8298,Vishwapriya Layout,2800.0,5.0,3.0,130.0,5
8299,Vishwapriya Layout,910.0,2.0,3.0,36.0,2
8300,Vishwapriya Layout,890.0,2.0,3.0,37.0,2
8301,Vittasandra,1404.0,2.0,1.0,71.0,2
8302,Vittasandra,1246.0,2.0,1.0,67.0,2
8303,Vittasandra,1404.0,2.0,1.0,69.3,2
8304,Vittasandra,1246.0,2.0,1.0,67.3,2
8305,Vittasandra,1246.0,2.0,1.0,64.5,2
8306,Vittasandra,1246.0,2.0,1.0,64.5,2
8307,Vittasandra,1246.0,2.0,1.0,68.0,2
8309,Vittasandra,1238.0,2.0,1.0,67.0,2
8310,Vittasandra,1404.0,2.0,1.0,75.0,2
8311,Vittasandra,1246.0,2.0,1.0,65.0,2
8312,Vittasandra,1238.0,2.0,1.0,67.0,2
8313,Vittasandra,1246.0,2.0,1.0,67.4,2
8314,Vittasandra,1259.0,2.0,1.0,67.4,2
8315,Vittasandra,1934.0,2.0,0.0,90.0,2
8316,Vittasandra,1404.0,2.0,1.0,68.8,2
8317,Vittasandra,1246.0,2.0,1.0,62.3,2
8318,Vittasandra,1246.0,2.0,1.0,63.0,2
8319,Vittasandra,1246.0,2.0,1.0,67.4,2
8320,Vittasandra,1246.0,2.0,1.0,65.4,2
8322,Vittasandra,1238.0,2.0,1.0,67.32,2
8323,Vittasandra,1246.0,2.0,1.0,67.4,2
8325,Vittasandra,1246.0,2.0,1.0,67.3,2
8326,Vittasandra,1404.0,2.0,2.0,70.0,2
8327,Vittasandra,1259.0,2.0,1.0,67.48,2
8328,Vittasandra,1404.0,2.0,1.0,75.0,2
8330,Vittasandra,1246.0,2.0,1.0,69.0,2
8331,Vittasandra,1246.0,2.0,1.0,67.0,2
8334,Vittasandra,1404.0,2.0,1.0,72.0,2
8335,Vittasandra,1246.0,2.0,1.0,67.5,2
8336,Vittasandra,1246.0,2.0,1.0,67.5,2
8337,Vittasandra,1404.0,2.0,1.0,70.0,2
8338,Vittasandra,1404.0,2.0,1.0,67.5,2
8339,Vittasandra,1246.0,2.0,1.0,65.0,2
8340,Vittasandra,1246.0,2.0,1.0,67.4,2
8344,Whitefield,1610.0,3.0,2.0,81.0,3
8345,Whitefield,1459.0,2.0,1.0,94.82,2
8348,Whitefield,4200.0,4.0,2.0,420.0,4
8351,Whitefield,1280.0,2.0,2.0,75.0,2
8353,Whitefield,1910.0,3.0,2.0,161.0,3
8354,Whitefield,3252.0,4.0,1.0,230.0,4
8355,Whitefield,11890.0,4.0,3.0,700.0,4
8358,Whitefield,1150.0,2.0,1.0,70.0,2
8359,Whitefield,1768.0,3.0,2.0,101.0,3
8361,Whitefield,4144.0,4.0,3.0,315.0,4
8362,Whitefield,4104.0,4.0,2.0,360.0,4
8363,Whitefield,1790.0,3.0,2.0,100.0,3
8364,Whitefield,1720.0,3.0,3.0,100.0,3
8366,Whitefield,1640.0,4.0,2.0,91.0,3
8369,Whitefield,2280.0,4.0,2.0,126.0,3
8371,Whitefield,1447.0,2.0,1.0,83.0,2
8373,Whitefield,1897.0,3.0,2.0,130.0,3
8374,Whitefield,2225.0,2.0,1.0,125.0,3
8375,Whitefield,4348.5,2.0,2.0,304.0,4
8378,Whitefield,2268.0,3.0,2.0,163.0,4
8381,Whitefield,2400.0,4.0,3.0,200.0,4
8383,Whitefield,1360.0,2.0,1.0,95.0,2
8385,Whitefield,1697.0,3.0,2.0,94.79,3
8386,Whitefield,5000.0,4.0,3.0,400.0,4
8387,Whitefield,3000.0,5.0,3.0,250.0,4
8388,Whitefield,1700.0,3.0,2.0,115.0,3
8391,Whitefield,2842.0,3.0,2.0,162.0,3
8395,Whitefield,1500.0,3.0,1.0,130.0,3
8396,Whitefield,1280.0,2.0,1.0,75.0,2
8398,Whitefield,1405.0,2.0,1.0,78.0,3
8399,Whitefield,2225.0,3.0,3.0,115.0,3
8400,Whitefield,1272.0,2.0,1.0,95.05,2
8403,Whitefield,1192.0,2.0,1.0,71.0,2
8407,Whitefield,1626.0,3.0,3.0,89.0,3
8408,Whitefield,1585.0,3.0,2.0,88.0,3
8409,Whitefield,665.0,2.0,2.0,28.585,1
8411,Whitefield,1280.0,2.0,0.0,85.0,2
8412,Whitefield,1200.0,3.0,2.0,68.5,3
8413,Whitefield,4000.0,4.0,2.0,330.0,4
8414,Whitefield,1420.0,2.0,2.0,136.0,2
8415,Whitefield,1697.0,3.0,2.0,108.0,3
8417,Whitefield,3606.0,4.0,2.0,312.0,4
8418,Whitefield,1485.0,2.0,1.0,90.0,2
8419,Whitefield,950.0,1.0,1.0,50.0,1
8421,Whitefield,825.0,1.0,1.0,45.0,1
8424,Whitefield,1635.0,2.0,2.0,85.0,3
8425,Whitefield,1216.0,2.0,1.0,79.0,2
8431,Whitefield,920.0,2.0,1.0,63.0,2
8433,Whitefield,1170.0,2.0,1.0,71.0,2
8434,Whitefield,1118.0,2.0,1.0,75.0,2
8435,Whitefield,1800.0,3.0,2.0,110.0,3
8436,Whitefield,1562.0,3.0,2.0,103.0,3
8439,Whitefield,2321.0,4.0,1.0,128.0,3
8440,Whitefield,1320.0,2.0,1.0,95.0,2
8443,Whitefield,3010.0,3.0,2.0,200.0,3
8444,Whitefield,1346.0,2.0,1.0,96.17,2
8445,Whitefield,3850.0,5.0,2.0,316.0,3
8449,Whitefield,2500.0,4.0,3.0,155.0,4
8450,Whitefield,905.0,1.0,1.0,55.0,1
8452,Whitefield,2268.0,3.0,0.0,146.0,4
8455,Whitefield,630.5,1.0,0.0,32.79,1
8456,Whitefield,3537.0,5.0,3.0,210.0,4
8458,Whitefield,1697.0,3.0,2.0,115.0,3
8461,Whitefield,1520.0,2.0,2.0,150.0,3
8463,Whitefield,3250.0,5.0,0.0,290.0,5
8467,Whitefield,1269.0,2.0,1.0,75.0,2
8468,Whitefield,3227.0,5.0,0.0,250.0,5
8469,Whitefield,1545.0,3.0,2.0,79.0,3
8472,Whitefield,3262.0,4.0,2.0,260.0,4
8474,Whitefield,1132.0,2.0,1.0,79.28,2
8477,Whitefield,2830.0,5.0,2.0,160.0,4
8479,Whitefield,1195.0,2.0,1.0,70.0,2
8480,Whitefield,3480.0,4.0,2.0,284.0,3
8482,Whitefield,3004.0,4.0,2.0,285.0,4
8483,Whitefield,1250.0,2.0,2.0,72.0,2
8484,Whitefield,709.0,1.0,0.0,34.385,1
8485,Whitefield,1340.0,2.0,1.0,77.0,2
8486,Whitefield,1320.0,2.0,3.0,79.5,2
8487,Whitefield,750.0,2.0,1.0,52.7,2
8488,Whitefield,1200.0,3.0,1.0,61.96,3
8490,Whitefield,3000.0,4.0,3.0,306.0,4
8494,Whitefield,2094.0,2.0,2.0,113.19,3
8496,Whitefield,3445.0,5.0,3.0,270.0,4
8497,Whitefield,1700.0,3.0,1.0,140.0,3
8498,Whitefield,4827.0,4.0,3.0,400.0,4
8499,Whitefield,1405.0,2.0,2.0,84.5,2
8501,Whitefield,3252.0,4.0,3.0,280.0,4
8503,Whitefield,1150.0,2.0,2.0,90.0,2
8504,Whitefield,2400.0,4.0,3.0,147.0,4
8506,Whitefield,624.0,1.0,1.0,35.0,1
8509,Whitefield,1700.0,3.0,2.0,95.0,3
8510,Whitefield,4960.0,4.0,3.0,400.0,4
8511,Whitefield,2928.0,4.0,3.0,198.0,4
8513,Whitefield,2700.0,5.0,2.0,175.0,3
8514,Whitefield,1216.0,2.0,1.0,84.0,2
8515,Whitefield,2882.0,5.0,1.0,204.0,4
8516,Whitefield,1840.0,3.0,2.0,140.0,3
8517,Whitefield,1778.0,3.0,2.0,122.0,3
8518,Whitefield,1400.0,2.0,1.0,80.0,2
8519,Whitefield,650.0,1.0,1.0,25.0,1
8520,Whitefield,2155.0,3.0,3.0,125.0,4
8521,Whitefield,905.0,1.0,1.0,52.0,1
8525,Whitefield,810.0,1.0,0.0,21.0,1
8526,Whitefield,1216.0,2.0,1.0,69.06,2
8527,Whitefield,1216.0,2.0,1.0,75.0,2
8528,Whitefield,1355.0,2.0,3.0,78.0,2
8529,Whitefield,1255.0,2.0,3.0,77.0,2
8530,Whitefield,1216.0,2.0,1.0,73.0,2
8531,Whitefield,709.0,1.0,0.0,34.735,1
8535,Whitefield,1745.0,3.0,3.0,100.0,3
8536,Whitefield,3200.0,4.0,3.0,224.0,4
8538,Whitefield,825.0,1.0,1.0,44.9,1
8542,Whitefield,1870.0,3.0,2.0,138.0,3
8545,Whitefield,1862.0,3.0,2.0,125.0,3
8546,Whitefield,1655.0,3.0,1.0,113.0,3
8547,Whitefield,530.0,1.0,1.0,29.44,1
8549,Whitefield,905.0,1.0,1.0,50.0,1
8550,Whitefield,1600.0,3.0,2.0,82.0,3
8552,Whitefield,630.5,1.0,0.0,32.15,1
8553,Whitefield,905.0,1.0,1.0,52.0,1
8557,Whitefield,1216.0,2.0,1.0,83.0,2
8563,Whitefield,1216.0,2.0,1.0,75.0,2
8564,Whitefield,4000.0,4.0,3.0,380.0,4
8575,Whitefield,750.0,1.0,1.0,51.0,1
8579,Whitefield,1173.0,2.0,1.0,77.0,2
8580,Whitefield,1200.0,3.0,1.0,68.4,3
8583,Whitefield,1216.0,2.0,1.0,69.0,2
8584,Whitefield,3425.0,5.0,2.0,250.0,4
8589,Whitefield,2173.0,3.0,2.0,128.0,3
8591,Whitefield,905.0,1.0,1.0,62.0,1
8592,Whitefield,1870.0,3.0,2.0,138.0,3
8593,Whitefield,1320.0,2.0,1.0,99.26,2
8594,Whitefield,2901.0,4.0,2.0,190.0,3
8595,Whitefield,1485.0,2.0,1.0,96.51,2
8596,Whitefield,1755.0,3.0,3.0,101.0,3
8598,Whitefield,2225.0,3.0,1.0,149.0,3
8599,Whitefield,1250.0,2.0,2.0,82.0,2
8601,Whitefield,1800.0,4.0,3.0,178.0,4
8602,Whitefield,605.0,1.0,1.0,40.0,1
8605,Whitefield,2210.0,3.0,2.0,156.0,3
8606,Whitefield,1173.0,2.0,1.0,78.2,2
8607,Whitefield,1740.0,4.0,3.0,130.0,3
8608,Whitefield,1216.0,2.0,1.0,75.0,2
8610,Whitefield,1655.0,3.0,3.0,120.0,3
8611,Whitefield,4003.0,6.0,3.0,300.0,4
8613,Whitefield,1180.0,2.0,2.0,70.0,2
8615,Whitefield,2023.0,4.0,2.0,130.0,3
8616,Whitefield,2134.0,4.0,2.0,118.0,3
8619,Whitefield,905.0,1.0,1.0,60.0,1
8625,Whitefield,1452.0,3.0,2.0,90.0,3
8626,Whitefield,2850.0,5.0,0.0,240.0,4
8629,Whitefield,2830.0,5.0,3.0,190.0,4
8630,Whitefield,1295.0,2.0,3.0,78.5,2
8631,Whitefield,840.0,1.0,1.0,57.6,1
8632,Whitefield,640.0,1.0,0.0,19.83,1
8633,Whitefield,1991.0,3.0,2.0,104.0,3
8637,Whitefield,1655.0,3.0,2.0,97.0,3
8638,Whitefield,1850.0,3.0,2.0,150.0,3
8639,Whitefield,1200.0,3.0,1.0,67.77,3
8640,Whitefield,1290.0,2.0,0.0,90.0,2
8643,Whitefield,1216.0,2.0,1.0,75.0,2
8644,Whitefield,1356.0,2.0,1.0,94.84,2
8645,Whitefield,1338.0,2.0,1.0,103.0,2
8646,Whitefield,4097.0,3.0,2.0,400.0,3
8649,Whitefield,3450.0,4.0,2.0,208.0,3
8653,Whitefield,1267.0,2.0,1.0,90.33,2
8654,Whitefield,2400.0,4.0,1.0,143.0,4
8655,Whitefield,1836.0,3.0,2.0,125.0,3
8657,Whitefield,3596.0,3.0,1.0,200.0,3
8658,Whitefield,1275.0,2.0,3.0,65.0,3
8661,Whitefield,1216.0,2.0,1.0,82.0,2
8662,Whitefield,1495.0,3.0,3.0,88.0,2
8663,Whitefield,1564.0,3.0,1.0,103.0,3
8664,Whitefield,1585.0,3.0,1.0,84.0,3
8667,Whitefield,1558.0,3.0,2.0,90.0,3
8668,Whitefield,1216.0,2.0,1.0,75.0,2
8669,Whitefield,1227.0,2.0,2.0,70.0,2
8670,Whitefield,1704.0,3.0,1.0,120.0,3
8672,Whitefield,1256.0,2.0,2.0,73.0,2
8675,Whitefield,1300.0,2.0,2.0,78.0,2
8676,Whitefield,1570.0,3.0,3.0,88.0,3
8677,Whitefield,1216.0,2.0,1.0,84.03,2
8679,Whitefield,1216.0,2.0,1.0,72.5,2
8681,Whitefield,2025.0,4.0,2.0,115.0,3
8682,Whitefield,1346.0,2.0,1.0,100.0,3
8686,Whitefield,2990.0,3.0,2.0,198.0,4
8689,Whitefield,1720.0,3.0,3.0,98.97,3
8690,Whitefield,1600.0,3.0,2.0,95.0,3
8691,Whitefield,1655.0,3.0,1.0,108.0,3
8692,Whitefield,1740.0,3.0,2.0,95.0,3
8694,Whitefield,1350.0,2.0,1.0,88.0,2
8696,Whitefield,1216.0,2.0,1.0,80.0,2
8697,Whitefield,2900.0,4.0,3.0,225.0,4
8698,Whitefield,1340.0,2.0,1.0,101.0,2
8700,Whitefield,1500.0,3.0,1.0,78.57,3
8701,Whitefield,1626.0,3.0,3.0,85.0,3
8703,Whitefield,1100.0,2.0,2.0,65.0,2
8705,Whitefield,1270.0,2.0,2.0,65.0,3
8706,Whitefield,3117.0,3.0,2.0,261.0,3
8707,Whitefield,1216.0,2.0,1.0,73.0,2
8709,Whitefield,3150.0,3.0,1.0,290.0,3
8711,Whitefield,2956.0,5.0,2.0,234.0,4
8715,Whitefield,2247.0,3.0,2.0,145.0,3
8716,Whitefield,3940.0,5.0,3.0,265.0,4
8718,Whitefield,1160.0,2.0,1.0,67.0,2
8720,Whitefield,1180.0,2.0,1.0,77.0,2
8721,Whitefield,2140.0,3.0,2.0,139.0,3
8722,Whitefield,1314.0,2.0,1.0,84.0,2
8725,Whitefield,1012.0,2.0,1.0,58.0,2
8729,Whitefield,1431.0,3.0,2.0,85.0,3
8730,Whitefield,524.0,1.0,1.0,29.0,1
8731,Whitefield,2830.0,4.0,3.0,161.0,4
8732,Whitefield,2135.0,3.0,2.0,149.0,4
8734,Whitefield,3075.0,2.0,3.0,188.0,4
8735,Whitefield,1760.0,3.0,2.0,160.0,3
8736,Whitefield,1655.0,3.0,2.0,110.0,3
8737,Whitefield,840.0,1.0,1.0,57.0,1
8738,Whitefield,1725.0,3.0,2.0,106.0,3
8741,Whitefield,516.0,1.0,1.0,39.0,1
8743,Whitefield,6000.0,4.0,2.0,410.0,4
8744,Whitefield,1639.0,3.0,2.0,107.0,3
8745,Whitefield,1820.0,3.0,2.0,113.0,3
8747,Whitefield,3565.0,4.0,0.0,218.0,4
8748,Whitefield,3410.0,5.0,3.0,253.0,4
8751,Whitefield,4500.0,4.0,2.0,330.0,4
8752,Whitefield,1250.0,2.0,2.0,85.0,2
8754,Whitefield,1277.0,2.0,1.0,77.0,2
8755,Whitefield,1820.0,3.0,2.0,140.0,3
8756,Whitefield,3453.0,4.0,2.0,247.0,4
8762,Whitefield,2280.0,4.0,2.0,125.0,3
8763,Whitefield,2882.0,5.0,1.0,200.0,4
8765,Whitefield,1639.5,3.0,0.0,92.63,3
8768,Whitefield,1190.0,2.0,1.0,70.0,2
8770,Whitefield,1270.0,2.0,1.0,94.0,2
8771,Whitefield,1220.0,2.0,1.0,89.0,2
8774,Whitefield,3758.0,3.0,1.0,300.0,3
8779,Whitefield,1216.0,2.0,1.0,72.0,2
8781,Whitefield,5400.0,5.0,3.0,475.0,4
8782,Whitefield,1396.0,3.0,1.0,74.0,3
8791,Whitefield,1615.0,3.0,0.0,96.9,3
8797,Whitefield,1200.0,2.0,3.0,70.0,2
8800,Whitefield,1216.0,2.0,1.0,75.0,2
8801,Whitefield,2321.0,4.0,1.0,157.0,3
8802,Whitefield,1224.0,2.0,2.0,75.0,2
8803,Whitefield,1655.0,3.0,2.0,113.0,3
8805,Whitefield,4144.0,5.0,1.0,331.0,5
8809,Whitefield,1200.0,3.0,2.0,67.75,3
8810,Whitefield,2444.0,4.0,2.0,145.0,4
8811,Whitefield,1270.0,2.0,1.0,110.0,2
8812,Whitefield,1660.0,3.0,1.0,110.0,3
8813,Whitefield,1270.0,2.0,1.0,105.0,2
8815,Whitefield,1173.0,2.0,1.0,78.2,2
8816,Whitefield,1362.0,2.0,3.0,85.0,2
8818,Whitefield,1457.0,2.0,2.0,105.0,3
8819,Whitefield,1720.0,3.0,2.0,128.0,3
8823,Whitefield,1564.0,3.0,1.0,103.0,3
8827,Whitefield,1639.0,3.0,2.0,107.0,3
8828,Whitefield,1760.0,3.0,2.0,139.0,3
8829,Whitefield,613.0,1.0,1.0,48.0,1
8830,Whitefield,1730.0,3.0,2.0,125.0,3
8832,Whitefield,877.0,1.0,1.0,59.0,1
8836,Yelachenahalli,1464.0,2.0,3.0,105.0,3
8837,Yelachenahalli,2400.0,1.0,1.0,150.0,2
8838,Yelachenahalli,1700.0,3.0,2.0,130.0,3
8839,Yelachenahalli,1130.0,2.0,2.0,40.0,2
8840,Yelachenahalli,1080.0,2.0,2.0,55.0,2
8841,Yelachenahalli,1400.0,2.0,3.0,78.0,2
8842,Yelachenahalli,1080.0,2.0,2.0,38.0,2
8843,Yelachenahalli,1330.0,3.0,3.0,73.5,3
8844,Yelachenahalli,800.0,1.0,1.0,30.0,2
8845,Yelachenahalli,1100.0,2.0,2.0,60.0,2
8847,Yelachenahalli,1110.0,2.0,2.0,110.0,2
8848,Yelachenahalli,1103.0,2.0,2.0,55.0,2
8849,Yelachenahalli,1000.0,2.0,2.0,50.0,2
8850,Yelahanka,2475.0,4.0,0.0,186.0,4
8851,Yelahanka,660.0,1.0,0.0,48.0,1
8853,Yelahanka,1326.0,2.0,2.0,78.0,2
8854,Yelahanka,3050.0,5.0,1.0,213.0,5
8855,Yelahanka,1327.0,2.0,2.0,98.0,2
8862,Yelahanka,1705.0,3.0,2.0,95.0,3
8864,Yelahanka,1234.0,2.0,2.0,80.0,2
8865,Yelahanka,1315.0,2.0,2.0,85.0,2
8866,Yelahanka,1170.0,2.0,1.0,62.5,2
8868,Yelahanka,697.0,1.0,0.0,45.0,1
8871,Yelahanka,2195.0,4.0,2.0,127.0,3
8873,Yelahanka,1614.0,3.0,2.0,95.0,3
8875,Yelahanka,628.0,1.0,1.0,24.0,1
8876,Yelahanka,3770.0,6.0,3.0,110.0,6
8877,Yelahanka,1537.0,3.0,3.0,120.0,3
8880,Yelahanka,654.0,1.0,1.0,38.4,1
8888,Yelahanka,1825.0,3.0,1.0,105.0,3
8889,Yelahanka,1603.0,3.0,2.0,96.0,3
8890,Yelahanka,1304.0,2.0,1.0,79.0,2
8891,Yelahanka,1550.0,3.0,1.0,120.0,3
8892,Yelahanka,1610.0,3.0,1.0,115.0,3
8896,Yelahanka,915.0,2.0,2.0,48.0,2
8898,Yelahanka,1517.0,3.0,2.0,76.3,3
8901,Yelahanka,1327.0,2.0,3.0,85.0,2
8904,Yelahanka,1566.0,3.0,2.0,97.0,3
8906,Yelahanka,1653.0,3.0,2.0,120.0,3
8907,Yelahanka,1275.0,2.0,2.0,95.0,3
8908,Yelahanka,1270.0,2.0,2.0,78.0,2
8909,Yelahanka,1400.0,2.0,2.0,80.54,3
8911,Yelahanka,1322.0,2.0,2.0,86.0,2
8912,Yelahanka,1100.0,2.0,1.0,70.0,2
8913,Yelahanka,1200.0,2.0,1.0,70.0,2
8916,Yelahanka,2675.0,4.0,2.0,140.0,4
8918,Yelahanka,654.0,1.0,1.0,37.0,1
8920,Yelahanka,1465.0,3.0,2.0,80.01,3
8924,Yelahanka,1692.0,3.0,2.0,83.0,3
8929,Yelahanka,2145.0,3.0,3.0,125.0,3
8931,Yelahanka,1322.0,2.0,2.0,75.0,2
8934,Yelahanka,602.0,1.0,1.0,26.0,1
8935,Yelahanka,1100.0,2.0,1.0,60.0,2
8936,Yelahanka,1614.0,2.0,1.0,100.0,3
8937,Yelahanka,1890.0,3.0,2.0,108.0,3
8938,Yelahanka,1556.0,3.0,2.0,86.0,3
8939,Yelahanka,1610.0,4.0,2.0,85.0,3
8941,Yelahanka,651.0,1.0,1.0,17.5,1
8946,Yelahanka,1859.0,3.0,1.0,108.0,3
8948,Yelahanka,1322.0,2.0,2.0,80.0,2
